統計年,按照別,區域別代碼,區域別,生父年齡,嬰兒出生數
113,按發生日期分,64000010,高雄市鹽埕區,35～39歲,25
113,按發生日期分,64000010,高雄市鹽埕區,40～44歲,14
113,按發生日期分,64000010,高雄市鹽埕區,45～49歲,3
113,按發生日期分,64000010,高雄市鹽埕區,50～54歲,1
113,按發生日期分,64000010,高雄市鹽埕區,55～59歲,0
113,按發生日期分,64000010,高雄市鹽埕區,60歲以上,0
113,按發生日期分,64000020,高雄市鼓山區,未滿20歲,1
113,按發生日期分,64000020,高雄市鼓山區,20～24歲,13
113,按發生日期分,64000020,高雄市鼓山區,25～29歲,82
113,按發生日期分,64000020,高雄市鼓山區,30～34歲,258
113,按發生日期分,64000020,高雄市鼓山區,35～39歲,247
113,按發生日期分,64000020,高雄市鼓山區,40～44歲,120
113,按發生日期分,64000020,高雄市鼓山區,45～49歲,37
113,按發生日期分,64000020,高雄市鼓山區,50～54歲,18
113,按發生日期分,64000020,高雄市鼓山區,55～59歲,1
113,按發生日期分,64000020,高雄市鼓山區,60歲以上,0
113,按發生日期分,64000030,高雄市左營區,未滿20歲,2
113,按發生日期分,64000030,高雄市左營區,20～24歲,26
113,按發生日期分,64000030,高雄市左營區,25～29歲,152
113,按發生日期分,64000030,高雄市左營區,30～34歲,370
113,按發生日期分,64000030,高雄市左營區,35～39歲,310
113,按發生日期分,64000030,高雄市左營區,40～44歲,145
113,按發生日期分,64000030,高雄市左營區,45～49歲,38
113,按發生日期分,64000030,高雄市左營區,50～54歲,6
113,按發生日期分,64000030,高雄市左營區,55～59歲,3
113,按發生日期分,64000030,高雄市左營區,60歲以上,2
113,按發生日期分,64000040,高雄市楠梓區,未滿20歲,2
113,按發生日期分,64000040,高雄市楠梓區,20～24歲,29
113,按發生日期分,64000040,高雄市楠梓區,25～29歲,206
113,按發生日期分,64000040,高雄市楠梓區,30～34歲,471
113,按發生日期分,64000040,高雄市楠梓區,35～39歲,386
113,按發生日期分,64000040,高雄市楠梓區,40～44歲,165
113,按發生日期分,64000040,高雄市楠梓區,45～49歲,34
113,按發生日期分,64000040,高雄市楠梓區,50～54歲,10
113,按發生日期分,64000040,高雄市楠梓區,55～59歲,5
113,按發生日期分,64000040,高雄市楠梓區,60歲以上,0
113,按發生日期分,64000050,高雄市三民區,未滿20歲,5
113,按發生日期分,64000050,高雄市三民區,20～24歲,43
113,按發生日期分,64000050,高雄市三民區,25～29歲,222
113,按發生日期分,64000050,高雄市三民區,30～34歲,564
113,按發生日期分,64000050,高雄市三民區,35～39歲,521
113,按發生日期分,64000050,高雄市三民區,40～44歲,246
113,按發生日期分,64000050,高雄市三民區,45～49歲,63
113,按發生日期分,64000050,高雄市三民區,50～54歲,8
113,按發生日期分,64000050,高雄市三民區,55～59歲,7
113,按發生日期分,64000050,高雄市三民區,60歲以上,1
113,按發生日期分,64000060,高雄市新興區,未滿20歲,0
113,按發生日期分,64000060,高雄市新興區,20～24歲,3
113,按發生日期分,64000060,高雄市新興區,25～29歲,23
113,按發生日期分,64000060,高雄市新興區,30～34歲,68
113,按發生日期分,64000060,高雄市新興區,35～39歲,60
113,按發生日期分,64000060,高雄市新興區,40～44歲,43
113,按發生日期分,64000060,高雄市新興區,45～49歲,11
113,按發生日期分,64000060,高雄市新興區,50～54歲,7
113,按發生日期分,64000060,高雄市新興區,55～59歲,0
113,按發生日期分,64000060,高雄市新興區,60歲以上,0
113,按發生日期分,64000070,高雄市前金區,未滿20歲,0
113,按發生日期分,64000070,高雄市前金區,20～24歲,0
113,按發生日期分,64000070,高雄市前金區,25～29歲,11
113,按發生日期分,64000070,高雄市前金區,30～34歲,41
113,按發生日期分,64000070,高雄市前金區,35～39歲,28
113,按發生日期分,64000070,高雄市前金區,40～44歲,25
113,按發生日期分,64000070,高雄市前金區,45～49歲,7
113,按發生日期分,64000070,高雄市前金區,50～54歲,1
113,按發生日期分,64000070,高雄市前金區,55～59歲,0
113,按發生日期分,64000070,高雄市前金區,60歲以上,0
113,按發生日期分,64000080,高雄市苓雅區,未滿20歲,1
113,按發生日期分,64000080,高雄市苓雅區,20～24歲,17
113,按發生日期分,64000080,高雄市苓雅區,25～29歲,73
113,按發生日期分,64000080,高雄市苓雅區,30～34歲,248
113,按發生日期分,64000080,高雄市苓雅區,35～39歲,235
113,按發生日期分,64000080,高雄市苓雅區,40～44歲,140
113,按發生日期分,64000080,高雄市苓雅區,45～49歲,29
113,按發生日期分,64000080,高雄市苓雅區,50～54歲,8
113,按發生日期分,64000080,高雄市苓雅區,55～59歲,2
113,按發生日期分,64000080,高雄市苓雅區,60歲以上,0
113,按發生日期分,64000090,高雄市前鎮區,未滿20歲,1
113,按發生日期分,64000090,高雄市前鎮區,20～24歲,26
113,按發生日期分,64000090,高雄市前鎮區,25～29歲,124
113,按發生日期分,64000090,高雄市前鎮區,30～34歲,269
113,按發生日期分,64000090,高雄市前鎮區,35～39歲,257
113,按發生日期分,64000090,高雄市前鎮區,40～44歲,114
113,按發生日期分,64000090,高雄市前鎮區,45～49歲,31
113,按發生日期分,64000090,高雄市前鎮區,50～54歲,15
113,按發生日期分,64000090,高雄市前鎮區,55～59歲,3
113,按發生日期分,64000090,高雄市前鎮區,60歲以上,1
113,按發生日期分,64000100,高雄市旗津區,未滿20歲,2
113,按發生日期分,64000100,高雄市旗津區,20～24歲,7
113,按發生日期分,64000100,高雄市旗津區,25～29歲,24
113,按發生日期分,64000100,高雄市旗津區,30～34歲,45
113,按發生日期分,64000100,高雄市旗津區,35～39歲,25
113,按發生日期分,64000100,高雄市旗津區,40～44歲,15
113,按發生日期分,64000100,高雄市旗津區,45～49歲,6
113,按發生日期分,64000100,高雄市旗津區,50～54歲,4
113,按發生日期分,64000100,高雄市旗津區,55～59歲,0
113,按發生日期分,64000100,高雄市旗津區,60歲以上,1
113,按發生日期分,64000110,高雄市小港區,未滿20歲,1
113,按發生日期分,64000110,高雄市小港區,20～24歲,39
113,按發生日期分,64000110,高雄市小港區,25～29歲,141
113,按發生日期分,64000110,高雄市小港區,30～34歲,325
113,按發生日期分,64000110,高雄市小港區,35～39歲,257
113,按發生日期分,64000110,高雄市小港區,40～44歲,117
113,按發生日期分,64000110,高雄市小港區,45～49歲,33
113,按發生日期分,64000110,高雄市小港區,50～54歲,6
113,按發生日期分,64000110,高雄市小港區,55～59歲,3
113,按發生日期分,64000110,高雄市小港區,60歲以上,0
113,按發生日期分,64000120,高雄市鳳山區,未滿20歲,4
113,按發生日期分,64000120,高雄市鳳山區,20～24歲,54
113,按發生日期分,64000120,高雄市鳳山區,25～29歲,306
113,按發生日期分,64000120,高雄市鳳山區,30～34歲,684
113,按發生日期分,64000120,高雄市鳳山區,35～39歲,588
113,按發生日期分,64000120,高雄市鳳山區,40～44歲,331
113,按發生日期分,64000120,高雄市鳳山區,45～49歲,73
113,按發生日期分,64000120,高雄市鳳山區,50～54歲,22
113,按發生日期分,64000120,高雄市鳳山區,55～59歲,3
113,按發生日期分,64000120,高雄市鳳山區,60歲以上,2
113,按發生日期分,64000130,高雄市林園區,未滿20歲,2
113,按發生日期分,64000130,高雄市林園區,20～24歲,23
113,按發生日期分,64000130,高雄市林園區,25～29歲,95
113,按發生日期分,64000130,高雄市林園區,30～34歲,137
113,按發生日期分,64000130,高雄市林園區,35～39歲,107
113,按發生日期分,64000130,高雄市林園區,40～44歲,41
113,按發生日期分,64000130,高雄市林園區,45～49歲,6
113,按發生日期分,64000130,高雄市林園區,50～54歲,3
113,按發生日期分,64000130,高雄市林園區,55～59歲,2
113,按發生日期分,64000130,高雄市林園區,60歲以上,0
113,按發生日期分,64000140,高雄市大寮區,未滿20歲,5
113,按發生日期分,64000140,高雄市大寮區,20～24歲,43
113,按發生日期分,64000140,高雄市大寮區,25～29歲,136
113,按發生日期分,64000140,高雄市大寮區,30～34歲,253
113,按發生日期分,64000140,高雄市大寮區,35～39歲,170
113,按發生日期分,64000140,高雄市大寮區,40～44歲,83
113,按發生日期分,64000140,高雄市大寮區,45～49歲,18
113,按發生日期分,64000140,高雄市大寮區,50～54歲,3
113,按發生日期分,64000140,高雄市大寮區,55～59歲,0
113,按發生日期分,64000140,高雄市大寮區,60歲以上,1
113,按發生日期分,64000150,高雄市大樹區,未滿20歲,2
113,按發生日期分,64000150,高雄市大樹區,20～24歲,10
113,按發生日期分,64000150,高雄市大樹區,25～29歲,48
113,按發生日期分,64000150,高雄市大樹區,30～34歲,77
113,按發生日期分,64000150,高雄市大樹區,35～39歲,50
113,按發生日期分,64000150,高雄市大樹區,40～44歲,26
113,按發生日期分,64000150,高雄市大樹區,45～49歲,8
113,按發生日期分,64000150,高雄市大樹區,50～54歲,1
113,按發生日期分,64000150,高雄市大樹區,55～59歲,0
113,按發生日期分,64000150,高雄市大樹區,60歲以上,0
113,按發生日期分,64000160,高雄市大社區,未滿20歲,0
113,按發生日期分,64000160,高雄市大社區,20～24歲,15
113,按發生日期分,64000160,高雄市大社區,25～29歲,37
113,按發生日期分,64000160,高雄市大社區,30～34歲,70
113,按發生日期分,64000160,高雄市大社區,35～39歲,65
113,按發生日期分,64000160,高雄市大社區,40～44歲,24
113,按發生日期分,64000160,高雄市大社區,45～49歲,6
113,按發生日期分,64000160,高雄市大社區,50～54歲,2
113,按發生日期分,64000160,高雄市大社區,55～59歲,0
113,按發生日期分,64000160,高雄市大社區,60歲以上,0
113,按發生日期分,64000170,高雄市仁武區,未滿20歲,2
113,按發生日期分,64000170,高雄市仁武區,20～24歲,23
113,按發生日期分,64000170,高雄市仁武區,25～29歲,138
113,按發生日期分,64000170,高雄市仁武區,30～34歲,283
113,按發生日期分,64000170,高雄市仁武區,35～39歲,202
113,按發生日期分,64000170,高雄市仁武區,40～44歲,99
113,按發生日期分,64000170,高雄市仁武區,45～49歲,30
113,按發生日期分,64000170,高雄市仁武區,50～54歲,4
113,按發生日期分,64000170,高雄市仁武區,55～59歲,2
113,按發生日期分,64000170,高雄市仁武區,60歲以上,0
113,按發生日期分,64000180,高雄市鳥松區,未滿20歲,1
113,按發生日期分,64000180,高雄市鳥松區,20～24歲,10
113,按發生日期分,64000180,高雄市鳥松區,25～29歲,44
113,按發生日期分,64000180,高雄市鳥松區,30～34歲,101
113,按發生日期分,64000180,高雄市鳥松區,35～39歲,83
113,按發生日期分,64000180,高雄市鳥松區,40～44歲,27
113,按發生日期分,64000180,高雄市鳥松區,45～49歲,7
113,按發生日期分,64000180,高雄市鳥松區,50～54歲,1
113,按發生日期分,64000180,高雄市鳥松區,55～59歲,0
113,按發生日期分,64000180,高雄市鳥松區,60歲以上,0
113,按發生日期分,64000190,高雄市岡山區,未滿20歲,3
113,按發生日期分,64000190,高雄市岡山區,20～24歲,28
113,按發生日期分,64000190,高雄市岡山區,25～29歲,118
113,按發生日期分,64000190,高雄市岡山區,30～34歲,198
113,按發生日期分,64000190,高雄市岡山區,35～39歲,125
113,按發生日期分,64000190,高雄市岡山區,40～44歲,61
113,按發生日期分,64000190,高雄市岡山區,45～49歲,15
113,按發生日期分,64000190,高雄市岡山區,50～54歲,4
113,按發生日期分,64000190,高雄市岡山區,55～59歲,0
113,按發生日期分,64000190,高雄市岡山區,60歲以上,0
113,按發生日期分,64000200,高雄市橋頭區,未滿20歲,0
113,按發生日期分,64000200,高雄市橋頭區,20～24歲,8
113,按發生日期分,64000200,高雄市橋頭區,25～29歲,43
113,按發生日期分,64000200,高雄市橋頭區,30～34歲,119
113,按發生日期分,64000200,高雄市橋頭區,35～39歲,93
113,按發生日期分,64000200,高雄市橋頭區,40～44歲,32
113,按發生日期分,64000200,高雄市橋頭區,45～49歲,9
113,按發生日期分,64000200,高雄市橋頭區,50～54歲,0
113,按發生日期分,64000200,高雄市橋頭區,55～59歲,0
113,按發生日期分,64000200,高雄市橋頭區,60歲以上,0
113,按發生日期分,64000210,高雄市燕巢區,未滿20歲,0
113,按發生日期分,64000210,高雄市燕巢區,20～24歲,5
113,按發生日期分,64000210,高雄市燕巢區,25～29歲,47
113,按發生日期分,64000210,高雄市燕巢區,30～34歲,50
113,按發生日期分,64000210,高雄市燕巢區,35～39歲,46
113,按發生日期分,64000210,高雄市燕巢區,40～44歲,19
113,按發生日期分,64000210,高雄市燕巢區,45～49歲,12
113,按發生日期分,64000210,高雄市燕巢區,50～54歲,0
113,按發生日期分,64000210,高雄市燕巢區,55～59歲,0
113,按發生日期分,64000210,高雄市燕巢區,60歲以上,0
113,按發生日期分,64000220,高雄市田寮區,未滿20歲,0
113,按發生日期分,64000220,高雄市田寮區,20～24歲,4
113,按發生日期分,64000220,高雄市田寮區,25～29歲,4
113,按發生日期分,64000220,高雄市田寮區,30～34歲,4
113,按發生日期分,64000220,高雄市田寮區,35～39歲,5
113,按發生日期分,64000220,高雄市田寮區,40～44歲,3
113,按發生日期分,64000220,高雄市田寮區,45～49歲,0
113,按發生日期分,64000220,高雄市田寮區,50～54歲,3
113,按發生日期分,64000220,高雄市田寮區,55～59歲,0
113,按發生日期分,64000220,高雄市田寮區,60歲以上,0
113,按發生日期分,64000230,高雄市阿蓮區,未滿20歲,0
113,按發生日期分,64000230,高雄市阿蓮區,20～24歲,9
113,按發生日期分,64000230,高雄市阿蓮區,25～29歲,32
113,按發生日期分,64000230,高雄市阿蓮區,30～34歲,64
113,按發生日期分,64000230,高雄市阿蓮區,35～39歲,37
113,按發生日期分,64000230,高雄市阿蓮區,40～44歲,13
113,按發生日期分,64000230,高雄市阿蓮區,45～49歲,4
113,按發生日期分,64000230,高雄市阿蓮區,50～54歲,0
113,按發生日期分,64000230,高雄市阿蓮區,55～59歲,0
113,按發生日期分,64000230,高雄市阿蓮區,60歲以上,0
